0,"tensor(11075, device='cuda:0')","tensor(5278, device='cuda:0')","tensor(25315, device='cuda:0')",72064
0,"tensor(11164, device='cuda:0')","tensor(5437, device='cuda:0')","tensor(28020, device='cuda:0')",79241
0,"tensor(11116, device='cuda:0')","tensor(5402, device='cuda:0')","tensor(28357, device='cuda:0')",79075
0,"tensor(10992, device='cuda:0')","tensor(5352, device='cuda:0')","tensor(31710, device='cuda:0')",84540
0,"tensor(11395, device='cuda:0')","tensor(5398, device='cuda:0')","tensor(31730, device='cuda:0')",84855
0,"tensor(10272, device='cuda:0')","tensor(5106, device='cuda:0')","tensor(34431, device='cuda:0')",88716
0,"tensor(10230, device='cuda:0')","tensor(4945, device='cuda:0')","tensor(34298, device='cuda:0')",88543
0,"tensor(8868, device='cuda:0')","tensor(4219, device='cuda:0')","tensor(35363, device='cuda:0')",91661
0,"tensor(9003, device='cuda:0')","tensor(4227, device='cuda:0')","tensor(35436, device='cuda:0')",91800
0,"tensor(7501, device='cuda:0')","tensor(3412, device='cuda:0')","tensor(36068, device='cuda:0')",93831
0,"tensor(7436, device='cuda:0')","tensor(3676, device='cuda:0')","tensor(35900, device='cuda:0')",93992
0,"tensor(6173, device='cuda:0')","tensor(2830, device='cuda:0')","tensor(36226, device='cuda:0')",95854
0,"tensor(6212, device='cuda:0')","tensor(2818, device='cuda:0')","tensor(36228, device='cuda:0')",95898
0,"tensor(5288, device='cuda:0')","tensor(2309, device='cuda:0')","tensor(36343, device='cuda:0')",97410
0,"tensor(5207, device='cuda:0')","tensor(2325, device='cuda:0')","tensor(36268, device='cuda:0')",97352
0,"tensor(4332, device='cuda:0')","tensor(1840, device='cuda:0')","tensor(35463, device='cuda:0')",98729
0,"tensor(4392, device='cuda:0')","tensor(1819, device='cuda:0')","tensor(35608, device='cuda:0')",98759
0,"tensor(3688, device='cuda:0')","tensor(1542, device='cuda:0')","tensor(34468, device='cuda:0')",100249
0,"tensor(3724, device='cuda:0')","tensor(1489, device='cuda:0')","tensor(34610, device='cuda:0')",100240
0,"tensor(3006, device='cuda:0')","tensor(1286, device='cuda:0')","tensor(34589, device='cuda:0')",101180
0,"tensor(3103, device='cuda:0')","tensor(1236, device='cuda:0')","tensor(34599, device='cuda:0')",101236
0,"tensor(2618, device='cuda:0')","tensor(1107, device='cuda:0')","tensor(33922, device='cuda:0')",102082
0,"tensor(2663, device='cuda:0')","tensor(1076, device='cuda:0')","tensor(33965, device='cuda:0')",102093
0,"tensor(2156, device='cuda:0')","tensor(896, device='cuda:0')","tensor(33302, device='cuda:0')",102759
0,"tensor(2203, device='cuda:0')","tensor(834, device='cuda:0')","tensor(33325, device='cuda:0')",102734
0,"tensor(1859, device='cuda:0')","tensor(771, device='cuda:0')","tensor(32586, device='cuda:0')",103360
0,"tensor(1822, device='cuda:0')","tensor(792, device='cuda:0')","tensor(32602, device='cuda:0')",103360
0,"tensor(1563, device='cuda:0')","tensor(656, device='cuda:0')","tensor(32046, device='cuda:0')",104007
0,"tensor(1573, device='cuda:0')","tensor(665, device='cuda:0')","tensor(31955, device='cuda:0')",104038
0,"tensor(1402, device='cuda:0')","tensor(601, device='cuda:0')","tensor(31455, device='cuda:0')",104421
0,"tensor(1387, device='cuda:0')","tensor(537, device='cuda:0')","tensor(31583, device='cuda:0')",104349
0,"tensor(1236, device='cuda:0')","tensor(522, device='cuda:0')","tensor(31530, device='cuda:0')",104707
0,"tensor(1185, device='cuda:0')","tensor(497, device='cuda:0')","tensor(31552, device='cuda:0')",104632
0,"tensor(1045, device='cuda:0')","tensor(457, device='cuda:0')","tensor(31307, device='cuda:0')",104913
0,"tensor(1036, device='cuda:0')","tensor(407, device='cuda:0')","tensor(31247, device='cuda:0')",104856
0,"tensor(933, device='cuda:0')","tensor(396, device='cuda:0')","tensor(31126, device='cuda:0')",105097
0,"tensor(875, device='cuda:0')","tensor(390, device='cuda:0')","tensor(31231, device='cuda:0')",105033
0,"tensor(812, device='cuda:0')","tensor(346, device='cuda:0')","tensor(31059, device='cuda:0')",105233
0,"tensor(797, device='cuda:0')","tensor(307, device='cuda:0')","tensor(31212, device='cuda:0')",105180
0,"tensor(679, device='cuda:0')","tensor(305, device='cuda:0')","tensor(32159, device='cuda:0')",105269
0,"tensor(723, device='cuda:0')","tensor(300, device='cuda:0')","tensor(32168, device='cuda:0')",105307
0,"tensor(626, device='cuda:0')","tensor(260, device='cuda:0')","tensor(32906, device='cuda:0')",105266
0,"tensor(590, device='cuda:0')","tensor(269, device='cuda:0')","tensor(32983, device='cuda:0')",105240
0,"tensor(553, device='cuda:0')","tensor(232, device='cuda:0')","tensor(33670, device='cuda:0')",105182
0,"tensor(582, device='cuda:0')","tensor(224, device='cuda:0')","tensor(33682, device='cuda:0')",105206
0,"tensor(463, device='cuda:0')","tensor(216, device='cuda:0')","tensor(33927, device='cuda:0')",105155
0,"tensor(494, device='cuda:0')","tensor(220, device='cuda:0')","tensor(33935, device='cuda:0')",105188
0,"tensor(376, device='cuda:0')","tensor(191, device='cuda:0')","tensor(34105, device='cuda:0')",105081
0,"tensor(395, device='cuda:0')","tensor(183, device='cuda:0')","tensor(34365, device='cuda:0')",105093
0,"tensor(326, device='cuda:0')","tensor(166, device='cuda:0')","tensor(33006, device='cuda:0')",104888
0,"tensor(327, device='cuda:0')","tensor(155, device='cuda:0')","tensor(32727, device='cuda:0')",104879
0,"tensor(284, device='cuda:0')","tensor(124, device='cuda:0')","tensor(29596, device='cuda:0')",104685
0,"tensor(281, device='cuda:0')","tensor(124, device='cuda:0')","tensor(29329, device='cuda:0')",104681
0,"tensor(238, device='cuda:0')","tensor(119, device='cuda:0')","tensor(24683, device='cuda:0')",104455
0,"tensor(224, device='cuda:0')","tensor(124, device='cuda:0')","tensor(24615, device='cuda:0')",104446
0,"tensor(212, device='cuda:0')","tensor(80, device='cuda:0')","tensor(20340, device='cuda:0')",104120
